LOG_ID,BDD,USUARIO,IP,PID,FECHA_1,HORA_1,FECHA_Y_HORA,COMANDO,DURACION,RESULTADO,VALOR_HORA,VALOR_DURACION,outlier
130,prueba,karen,192.168.1.79,10079,2020-11-25,12:56:37.620,2020-11-25 12:56:37,idle,0.0,OK,0.20365839874628933,0.0,0
131,prueba,karen,192.168.1.79,10082,2020-11-25,12:57:37.640,2020-11-25 12:57:37,,0.0,OK,0.2051232968515454,0.0,0
132,prueba,karen,192.168.1.79,10082,2020-11-25,12:57:37.727,2020-11-25 12:57:37,authentication,0.0,OK,0.2051254202459999,0.0,0
133,prueba,karen,192.168.1.79,10082,2020-11-25,12:57:37.758,2020-11-25 12:57:37,SET,0.197,OK,0.20512617685781687,0.020145209121587078,0
134,prueba,karen,192.168.1.79,10082,2020-11-25,12:57:37.790,2020-11-25 12:57:37,SELECT,1.806,OK,0.20512695787646684,0.18468146027201146,0
135,prueba,karen,192.168.1.79,10082,2020-11-25,12:58:37.826,2020-11-25 12:58:37,SELECT,6.494,OK,0.20659224649104801,0.664076081398916,1
136,prueba,karen,192.168.1.79,10083,2020-11-25,12:58:37.939,2020-11-25 12:58:37,,0.0,OK,0.2065950044631556,0.0,0
137,prueba,karen,192.168.1.79,10082,2020-11-25,12:58:37.944,2020-11-25 12:58:37,idle,0.0,OK,0.20659512649731948,0.0,0
138,prueba,karen,192.168.1.79,10083,2020-11-25,12:58:38.004,2020-11-25 12:58:37,authentication,0.0,OK,0.2065965909072881,0.0,0
139,prueba,karen,192.168.1.79,10083,2020-11-25,12:58:38.035,2020-11-25 12:58:37,SET,0.255,OK,0.2065973475191053,0.026076285918805606,0
140,prueba,karen,192.168.1.79,10083,2020-11-25,12:59:38.069,2020-11-25 12:59:37,SELECT,1.716,OK,0.2080625873200207,0.17547806524184478,0
141,prueba,karen,192.168.1.79,10083,2020-11-25,12:59:38.100,2020-11-25 12:59:37,SELECT,2.584,OK,0.2080633439318379,0.26423969731056346,0
142,prueba,karen,192.168.1.79,10083,2020-11-25,12:59:38.252,2020-11-25 12:59:37,idle,0.0,OK,0.2080670537704249,0.0,0
143,prueba,karen,192.168.1.79,17968,2020-11-25,13:01:20.315,2020-11-25 13:01:19,SELECT,1.69,OK,0.21055808834751166,0.1728193066775744,0
144,prueba,karen,192.168.1.79,17968,2020-11-25,13:01:20.344,2020-11-25 13:01:19,idle,0.0,OK,0.2105587961456633,0.0,0
145,prueba,karen,192.168.1.79,17969,2020-11-25,13:02:20.348,2020-11-25 13:02:20,,0.0,OK,0.21202330374159428,0.0,0
146,prueba,karen,192.168.1.79,17969,2020-11-25,13:02:20.422,2020-11-25 13:02:20,authentication,0.0,OK,0.21202510984722245,0.0,0
147,prueba,karen,192.168.1.79,17969,2020-11-25,13:03:20.452,2020-11-25 13:03:20,SET,0.201,OK,0.21349025202080651,0.020554248900705598,0
148,prueba,karen,192.168.1.79,17969,2020-11-25,13:03:20.486,2020-11-25 13:03:20,SELECT,2.087,OK,0.21349108185312204,0.21341650475508747,0
149,prueba,karen,192.168.1.79,17969,2020-11-25,13:04:20.516,2020-11-25 13:04:20,SELECT,2.648,OK,0.2149562240267061,0.2707843337764598,1
150,prueba,karen,192.168.1.79,17969,2020-11-25,13:04:20.594,2020-11-25 13:04:20,SELECT,0.992,OK,0.21495812775966538,0.10144186522139279,0
151,prueba,karen,192.168.1.79,17969,2020-11-25,13:05:20.624,2020-11-25 13:05:20,SELECT,1.184,OK,0.21642326993324945,0.1210757746190817,0
152,prueba,karen,192.168.1.79,17969,2020-11-25,13:05:20.654,2020-11-25 13:05:20,idle,0.0,OK,0.21642400213823387,0.0,0
153,prueba,karen,192.168.1.79,17970,2020-11-25,13:06:20.733,2020-11-25 13:06:20,authentication,0.0,OK,0.21789034024662557,0.0,0
154,prueba,karen,192.168.1.79,17970,2020-11-25,13:06:20.763,2020-11-25 13:06:20,SET,0.233,OK,0.21789107245161,0.02382656713365375,0
155,prueba,karen,192.168.1.79,17970,2020-11-25,13:07:20.793,2020-11-25 13:07:20,SELECT,2.276,OK,0.21935621462519428,0.23274363431843745,1
156,prueba,karen,192.168.1.79,17970,2020-11-25,13:07:20.827,2020-11-25 13:07:20,SELECT,4.799,OK,0.2193570444575098,0.4907454749974436,1
157,prueba,karen,192.168.1.79,17970,2020-11-25,13:08:20.900,2020-11-25 13:08:20,SELECT,1.213,OK,0.22082323612490462,0.12404131301769099,0
158,prueba,karen,192.168.1.79,17970,2020-11-25,13:08:20.931,2020-11-25 13:08:20,SELECT,1.067,OK,0.22082399273672182,0.10911136107986502,0
159,prueba,karen,192.168.1.79,17970,2020-11-25,13:09:20.961,2020-11-25 13:09:20,idle,0.0,OK,0.2222891349103061,0.0,0
160,prueba,karen,192.168.1.79,17978,2020-11-25,13:09:21.762,2020-11-25 13:09:21,,0.0,OK,0.22230868478338672,0.0,0
161,prueba,karen,192.168.1.79,17978,2020-11-25,13:10:21.824,2020-11-25 13:10:21,authentication,0.0,OK,0.22377460797562077,0.0,0
162,prueba,karen,192.168.1.79,17978,2020-11-25,13:10:21.855,2020-11-25 13:10:21,SET,0.246,OK,0.22377536458743796,0.025155946415788936,0
163,prueba,karen,192.168.1.79,17978,2020-11-25,13:11:21.887,2020-11-25 13:11:21,SELECT,1.962,OK,0.2252405555746878,0.2006340116576337,0
164,prueba,karen,192.168.1.79,10169,2020-11-25,13:11:18.667,2020-11-25 13:11:18,,0.0,OK,0.22516196557303958,0.0,0
165,prueba,karen,192.168.1.79,10012,2020-11-25,13:12:10.732,2020-11-25 13:12:10,,0.0,OK,0.22643270732329224,0.0,0
166,prueba,karen,192.168.1.79,10012,2020-11-25,13:12:10.810,2020-11-25 13:12:10,authentication,0.0,OK,0.2264346110562513,0.0,0
167,prueba,karen,192.168.1.79,10012,2020-11-25,13:13:10.847,2020-11-25 13:13:10,SELECT,6.676,OK,0.22789992407766524,0.6826873913488087,1
168,prueba,karen,192.168.1.79,10012,2020-11-25,13:13:10.870,2020-11-25 13:13:10,idle,0.0,OK,0.22790048543481978,0.0,0
169,prueba,karen,192.168.1.79,10015,2020-11-25,13:14:11.388,2020-11-25 13:14:11,,0.0,OK,0.22937753814281525,0.0,0
170,prueba,karen,192.168.1.79,10015,2020-11-25,13:14:11.461,2020-11-25 13:14:11,authentication,0.0,OK,0.22937931984161042,0.0,0
171,prueba,karen,192.168.1.79,10015,2020-11-25,13:15:11.498,2020-11-25 13:15:11,SELECT,5.465,OK,0.23084463286302415,0.558850598220677,1
172,prueba,karen,192.168.1.79,10016,2020-11-25,13:15:11.521,2020-11-25 13:15:11,,0.0,OK,0.2308451942201789,0.0,0
173,prueba,karen,192.168.1.79,10016,2020-11-25,13:16:11.599,2020-11-25 13:16:11,authentication,0.0,OK,0.23231150792173783,0.0,0
174,prueba,karen,192.168.1.79,10016,2020-11-25,13:16:11.629,2020-11-25 13:16:11,SET,0.195,OK,0.23231224012672225,0.019940689232027818,0
175,prueba,karen,192.168.1.79,10016,2020-11-25,13:17:11.682,2020-11-25 13:17:11,SELECT,2.772,OK,0.23377794365746107,0.28346456692913385,1
176,prueba,karen,192.168.1.79,10016,2020-11-25,13:17:11.711,2020-11-25 13:17:11,SELECT,5.707,OK,0.2337786514556125,0.5835975048573474,1
177,prueba,karen,192.168.1.79,10016,2020-11-25,13:18:11.800,2020-11-25 13:18:11,SELECT,2.034,OK,0.2352452336323324,0.20799672768176705,1
